site_url,trace,NetworkReverseSearch firstInteractive
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-51-42-8834.html,61760.97141
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-54-27-56406.html,58680.18978
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-59-35-82372.html,58618.49299
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-02-27-77490.html,67747.11749
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-05-11-41957.html,63147.54201
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-07-44-43989.html,62005.95245
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-10-33-35746.html,65502.38384
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-13-02-81990.html,59951.46794
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-15-37-9717.html,58497.82432
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-18-12-39079.html,61387.48211
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-20-54-93721.html,62495.49613
http://www.ndtv.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-23-37-14091.html,62577.79123
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-29-40-37465.html,78507.7819
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-32-19-80603.html,68984.81453
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-32-49-16894.html,78867.87324
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-34-52-19757.html,62445.79281
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-39-48-52268.html,61439.48395
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-42-07-79815.html,
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-44-23-81112.html,60223.49561
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-46-43-12978.html,66243.13736
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-49-00-80744.html,71090.33429
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-51-23-4742.html,65037.27219
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-53-48-54690.html,74365.8114
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-56-08-5893.html,68611.31294
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-58-27-54706.html,66395.23913
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-00-50-63964.html,68733.75492
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-03-10-89781.html,69850.48475
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-05-27-56300.html,72209.53838
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-07-52-48565.html,71991.43892
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-10-20-12271.html,81741.32513
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-12-55-56685.html,64464.77685
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-28-18-27931.html,71096.69514
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-56-54-49692.html,54890.25343
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-25-59-47350.html,64615.66757
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-48-44-73147.html,60072.41497
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-11-49-26134.html,63047.48755
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-34-43-75321.html,60816.17803
http://www.newsweek.pl,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-57-42-18147.html,61347.2833
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-02-17-28268.html,36193.46658
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-04-20-69050.html,35958.72765
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-06-23-27227.html,36024.23074
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-10-37-37054.html,35577.09565
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-12-40-72765.html,35882.65239
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-14-42-85467.html,36191.00218
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-16-43-62977.html,35952.63399
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-18-52-57297.html,42800.16152
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-20-54-85803.html,36044.93219
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-22-55-52930.html,36128.08525
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-24-57-53415.html,35423.09181
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-26-58-21725.html,35604.35378
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-28-59-74790.html,34745.6108
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-31-02-10486.html,36447.22693
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-33-04-30242.html,35929.72673
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-35-05-62191.html,35649.08399
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-37-06-7746.html,35854.61832
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-39-08-80192.html,37370.64253
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-52-11-69609.html,36120.36634
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-14-54-2386.html,36157.82925
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-37-30-11883.html,36274.61451
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-03-13-92078.html,35684.0451
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-28-56-93904.html,35566.58733
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-53-50-62648.html,35057.7904
http://www.ninemsn.com.au,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-16-55-14774.html,35182.63922
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-31-47-7818.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-34-38-72184.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-37-28-57659.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-37-55-36959.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-42-37-26760.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-45-30-73820.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-48-23-47292.html,68853.04901
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-51-09-49322.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-53-58-21711.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-56-51-52234.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_13-59-26-91341.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-02-11-51085.html,81183.7178
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-05-03-80858.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-07-53-52802.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-10-43-97180.html,76960.32017
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-13-33-57860.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-16-32-38826.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-19-26-39735.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-22-11-68152.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_14-36-42-53188.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-02-30-3634.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-28-28-79821.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_15-52-55-3548.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-17-41-83240.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-41-16-47361.html,
http://www.noticias24.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-04-28-87583.html,
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-53-06-86257.html,19432.679
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-55-00-20585.html,18499.10416
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-56-57-32995.html,19220.69699
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_09-58-52-90168.html,18877.00441
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-00-48-84820.html,18803.43109
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-04-37-53733.html,18934.55524
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-06-33-42192.html,18922.96026
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-08-31-2224.html,19805.51257
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-10-28-9782.html,19403.66388
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-12-23-31143.html,18899.85772
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-14-23-32571.html,22302.83717
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-16-19-98900.html,18547.92541
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-18-19-3489.html,22041.42181
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-20-20-29915.html,23462.86143
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-22-16-37075.html,18469.5143
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-26-14-5815.html,18682.51593
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-28-17-31565.html,18169.26332
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-30-22-81834.html,18998.21839
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-32-18-63148.html,18240.82335
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-34-15-41537.html,18458.60771
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-36-13-24503.html,20173.32779
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-38-13-36609.html,18814.15017
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-40-12-11466.html,18118.56115
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-42-12-52166.html,18827.66684
http://www.nowvideo.li,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_10-44-15-26867.html,18479.37918
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-24-09-27203.html,58711.99223
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-26-08-28718.html,39685.3868
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-28-07-85143.html,39250.80709
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-30-06-71104.html,38809.59713
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-32-06-51956.html,39615.29085
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-36-44-32759.html,58481.23802
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-38-46-78863.html,40544.14962
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-40-45-36414.html,39057.13822
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-42-48-78797.html,41765.4235
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-44-54-95006.html,40354.16237
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-46-56-44926.html,39786.38847
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-49-00-73854.html,39278.56807
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-51-06-35483.html,39347.1102
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-53-06-55383.html,39462.79562
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-55-04-56116.html,39211.2037
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-59-42-65138.html,41193.78171
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-01-43-28023.html,60100.31975
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-03-45-61749.html,41032.1597
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-05-44-30853.html,40766.41633
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-07-48-37206.html,44161.60915
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-09-49-59814.html,41035.30462
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-11-52-27406.html,61911.31774
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-13-52-33038.html,41022.72995
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-15-53-55546.html,40967.74275
http://www.npr.org/,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-17-53-24877.html,40635.17331
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-32-46-97470.html,42762.46951
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-35-01-94927.html,42530.80831
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-37-12-67583.html,42420.20655
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-39-28-14130.html,47094.19294
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-41-39-268.html,42324.55514
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-47-10-26669.html,42884.43945
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-49-23-51130.html,42261.13878
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-51-33-26146.html,42161.68458
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-53-43-19353.html,42101.85519
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-55-54-56349.html,42945.73799
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-58-06-99718.html,42627.66485
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-00-19-91510.html,42405.37992
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-02-35-29028.html,47556.27621
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-04-47-12785.html,42928.18065
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-06-59-38021.html,42101.62475
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-12-31-58002.html,42560.77045
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-14-47-49458.html,47960.96288
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-16-58-62028.html,42506.81594
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-19-10-82586.html,42676.64289
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-21-21-14345.html,43810.09517
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-23-35-86544.html,42172.22223
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-25-47-92906.html,42765.33462
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-28-01-25387.html,42158.30155
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-30-12-68835.html,42287.62062
http://www.nrk.no,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_17-32-24-56311.html,42808.70445
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-11-21-97080.html,51808.61017
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-13-54-75019.html,50135.47522
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-16-28-34457.html,51021.79188
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-18-59-5456.html,51862.25608
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-21-37-1398.html,53057.11025
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-26-34-28694.html,50701.43533
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-29-11-61250.html,54998.40084
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-31-53-73144.html,58222.37543
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-34-24-73257.html,48211.37781
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-36-57-38513.html,48521.37694
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-39-28-39610.html,47805.62275
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-42-01-78332.html,51640.89458
http://www.nseindia.com,https://console.developers.google.com/m/cloudstorage/b/chrome-telemetry-output/o/trace-file-id_0-2017-02-15_16-44-40-10042.html,51218.5835
